i x y side frame field experiment
55 746 262 sx 188 1 .
56 737 260 sx 188 1 .
57 727 261 sx 188 1 .
58 719 257 sx 188 1 .
59 709 254 sx 188 1 .
60 703 260 sx 188 1 .
61 696 266 sx 188 1 .
62 698 276 sx 188 1 .
63 699 287 sx 188 1 .
64 694 293 sx 188 1 .
65 684 294 sx 188 1 .
66 676 298 sx 188 1 .
67 676 309 sx 188 1 .
68 679 318 sx 188 1 .
69 682 326 sx 188 1 .
70 685 334 sx 188 1 .
71 687 343 sx 188 1 .
72 691 351 sx 188 1 .
73 700 352 sx 188 1 .
74 711 354 sx 188 1 .
75 720 350 sx 188 1 .
76 729 354 sx 188 1 .
77 738 350 sx 188 1 .
78 739 339 sx 188 1 .
79 732 335 sx 188 1 .
80 724 332 sx 188 1 .
81 717 329 sx 188 1 .
82 711 321 sx 188 1 .
83 719 316 sx 188 1 .
84 721 308 sx 188 1 .
85 726 302 sx 188 1 .
86 732 304 sx 188 1 .
87 739 311 sx 188 1 .
88 748 308 sx 188 1 .
89 757 310 sx 188 1 .
90 765 315 sx 188 1 .
91 775 312 sx 188 1 .
92 783 309 sx 188 1 .
93 783 318 sx 188 1 .
94 786 326 sx 188 1 .
95 792 334 sx 188 1 .
96 789 345 sx 188 1 .
97 792 353 sx 188 1 .
98 802 352 sx 188 1 .
99 812 354 sx 188 1 .
0 961 7 dx 189 1 .
1 966 11 dx 189 1 .
2 967 19 dx 189 1 .
3 964 26 dx 189 1 .
4 959 31 dx 189 1 .
5 957 37 dx 189 1 .
6 959 45 dx 189 1 .
7 963 54 dx 189 1 .
8 964 62 dx 189 1 .
9 962 69 dx 189 1 .
10 956 72 dx 189 1 .
11 956 81 dx 189 1 .
12 961 85 dx 189 1 .
13 962 92 dx 189 1 .
14 964 99 dx 189 1 .
15 969 103 dx 189 1 .
16 975 106 dx 189 1 .
17 981 108 dx 189 1 .
18 985 114 dx 189 1 .
19 988 121 dx 189 1 .
20 987 130 dx 189 1 .
21 984 138 dx 189 1 .
22 979 143 dx 189 1 .
23 976 148 dx 189 1 .
24 975 156 dx 189 1 .
25 980 165 dx 189 1 .
26 979 172 dx 189 1 .
27 976 178 dx 189 1 .
28 969 179 dx 189 1 .
29 967 187 dx 189 1 .
30 971 193 dx 189 1 .
31 972 202 dx 189 1 .
32 968 208 dx 189 1 .
33 966 214 dx 189 1 .
34 962 220 dx 189 1 .
35 957 226 dx 189 1 .
36 954 232 dx 189 1 .
37 951 237 dx 189 1 .
38 946 242 dx 189 1 .
39 941 247 dx 189 1 .
40 933 249 dx 189 1 .
41 925 248 dx 189 1 .
42 918 244 dx 189 1 .
43 913 240 dx 189 1 .
44 907 238 dx 189 1 .
45 900 238 dx 189 1 .
46 893 235 dx 189 1 .
47 887 235 dx 189 1 .
48 882 231 dx 189 1 .
49 877 236 dx 189 1 .
50 874 240 dx 189 1 .
51 872 246 dx 189 1 .
52 870 255 dx 189 1 .
53 876 256 dx 189 1 .
54 882 259 dx 189 1 .
55 887 264 dx 189 1 .
56 892 267 dx 189 1 .
57 899 269 dx 189 1 .
58 902 274 dx 189 1 .
59 904 281 dx 189 1 .
60 902 289 dx 189 1 .
61 905 295 dx 189 1 .
62 904 303 dx 189 1 .
63 908 310 dx 189 1 .
64 907 318 dx 189 1 .
65 903 323 dx 189 1 .
66 899 329 dx 189 1 .
67 893 331 dx 189 1 .
68 887 333 dx 189 1 .
69 879 335 dx 189 1 .
70 872 331 dx 189 1 .
71 873 322 dx 189 1 .
72 869 320 dx 189 1 .
73 865 316 dx 189 1 .
74 861 310 dx 189 1 .
75 855 308 dx 189 1 .
76 847 306 dx 189 1 .
77 840 308 dx 189 1 .
78 838 315 dx 189 1 .
79 833 317 dx 189 1 .
80 829 324 dx 189 1 .
81 824 327 dx 189 1 .
82 827 335 dx 189 1 .
83 831 341 dx 189 1 .
84 834 347 dx 189 1 .
85 839 350 dx 189 1 .
86 837 360 dx 189 1 .
87 841 363 dx 189 1 .
88 842 370 dx 189 1 .
89 848 373 dx 189 1 .
90 848 381 dx 189 1 .
91 844 387 dx 189 1 .
92 836 388 dx 189 1 .
93 829 384 dx 189 1 .
94 824 380 dx 189 1 .
95 817 379 dx 189 1 .
96 811 383 dx 189 1 .
97 807 386 dx 189 1 .
98 801 391 dx 189 1 .
99 798 396 dx 189 1 .
0 716 9 sx 189 1 .
1 710 16 sx 189 1 .
2 711 25 sx 189 1 .
3 718 30 sx 189 1 .
4 723 36 sx 189 1 .
5 719 44 sx 189 1 .
6 715 50 sx 189 1 .
7 711 56 sx 189 1 .
8 711 64 sx 189 1 .
9 706 72 sx 189 1 .
10 710 81 sx 189 1 .
11 715 87 sx 189 1 .
12 722 92 sx 189 1 .
13 729 96 sx 189 1 .
14 735 101 sx 189 1 .
15 743 105 sx 189 1 .
16 754 104 sx 189 1 .
17 762 99 sx 189 1 .
18 768 93 sx 189 1 .
19 778 94 sx 189 1 .
20 785 91 sx 189 1 .
21 793 94 sx 189 1 .
22 801 96 sx 189 1 .
23 805 103 sx 189 1 .
24 802 113 sx 189 1 .
25 798 121 sx 189 1 .
26 801 130 sx 189 1 .
27 807 137 sx 189 1 .
28 811 143 sx 189 1 .
29 815 151 sx 189 1 .
30 823 153 sx 189 1 .
31 833 152 sx 189 1 .
32 835 160 sx 189 1 .
33 836 169 sx 189 1 .
34 835 178 sx 189 1 .
35 832 185 sx 189 1 .
36 828 192 sx 189 1 .
37 820 197 sx 189 1 .
38 812 198 sx 189 1 .
39 803 195 sx 189 1 .
40 797 191 sx 189 1 .
41 788 187 sx 189 1 .
42 779 190 sx 189 1 .
43 776 198 sx 189 1 .
44 770 205 sx 189 1 .
45 765 212 sx 189 1 .
46 764 222 sx 189 1 .
47 767 233 sx 189 1 .
48 771 241 sx 189 1 .
49 779 243 sx 189 1 .
50 787 245 sx 189 1 .
51 795 248 sx 189 1 .
52 797 257 sx 189 1 .
53 790 262 sx 189 1 .
54 784 265 sx 189 1 .
55 773 263 sx 189 1 .
56 764 265 sx 189 1 .
57 759 271 sx 189 1 .
58 751 269 sx 189 1 .
59 743 267 sx 189 1 .
60 734 264 sx 189 1 .
61 727 261 sx 189 1 .
62 719 258 sx 189 1 .
63 711 254 sx 189 1 .
64 703 251 sx 189 1 .
65 696 247 sx 189 1 .
66 688 244 sx 189 1 .
67 680 240 sx 189 1 .
68 670 240 sx 189 1 .
69 663 244 sx 189 1 .
70 659 253 sx 189 1 .
71 661 263 sx 189 1 .
72 668 270 sx 189 1 .
73 669 279 sx 189 1 .
74 667 288 sx 189 1 .
75 670 297 sx 189 1 .
76 674 304 sx 189 1 .
77 679 310 sx 189 1 .
78 685 316 sx 189 1 .
79 692 320 sx 189 1 .
80 698 326 sx 189 1 .
81 701 333 sx 189 1 .
82 710 335 sx 189 1 .
83 719 331 sx 189 1 .
84 727 329 sx 189 1 .
85 738 333 sx 189 1 .
86 747 333 sx 189 1 .
87 750 325 sx 189 1 .
88 755 330 sx 189 1 .
89 764 330 sx 189 1 .
90 773 332 sx 189 1 .
91 776 339 sx 189 1 .
92 783 344 sx 189 1 .
93 778 352 sx 189 1 .
94 774 356 sx 189 1 .
95 771 365 sx 189 1 .
96 771 375 sx 189 1 .
97 775 381 sx 189 1 .
98 780 387 sx 189 1 .
99 781 397 sx 189 1 .
0 947 7 dx 190 1 .
1 953 11 dx 190 1 .
2 960 14 dx 190 1 .
3 963 20 dx 190 1 .
4 961 29 dx 190 1 .
5 960 38 dx 190 1 .
6 965 44 dx 190 1 .
7 965 54 dx 190 1 .
8 960 60 dx 190 1 .
9 954 64 dx 190 1 .
10 946 66 dx 190 1 .
11 939 68 dx 190 1 .
12 933 72 dx 190 1 .
13 926 75 dx 190 1 .
14 921 80 dx 190 1 .
15 921 89 dx 190 1 .
16 925 96 dx 190 1 .
17 932 97 dx 190 1 .
18 937 102 dx 190 1 .
19 944 106 dx 190 1 .
20 951 110 dx 190 1 .
21 959 111 dx 190 1 .
22 967 112 dx 190 1 .
23 972 115 dx 190 1 .
24 978 119 dx 190 1 .
25 985 122 dx 190 1 .
26 986 131 dx 190 1 .
27 982 138 dx 190 1 .
28 981 146 dx 190 1 .
29 979 154 dx 190 1 .
30 979 162 dx 190 1 .
31 977 169 dx 190 1 .
32 972 175 dx 190 1 .
33 965 179 dx 190 1 .
34 956 179 dx 190 1 .
35 951 173 dx 190 1 .
36 949 167 dx 190 1 .
37 944 172 dx 190 1 .
38 946 180 dx 190 1 .
39 953 183 dx 190 1 .
40 961 184 dx 190 1 .
41 964 193 dx 190 1 .
42 962 201 dx 190 1 .
43 959 208 dx 190 1 .
44 954 215 dx 190 1 .
45 947 219 dx 190 1 .
46 940 221 dx 190 1 .
47 937 227 dx 190 1 .
48 931 232 dx 190 1 .
49 925 238 dx 190 1 .
50 916 240 dx 190 1 .
51 908 236 dx 190 1 .
52 900 236 dx 190 1 .
53 893 234 dx 190 1 .
54 884 233 dx 190 1 .
55 878 234 dx 190 1 .
56 876 241 dx 190 1 .
57 871 246 dx 190 1 .
58 874 253 dx 190 1 .
59 877 260 dx 190 1 .
60 884 263 dx 190 1 .
61 888 268 dx 190 1 .
62 891 276 dx 190 1 .
63 892 284 dx 190 1 .
64 893 291 dx 190 1 .
65 895 298 dx 190 1 .
66 895 307 dx 190 1 .
67 897 315 dx 190 1 .
68 899 323 dx 190 1 .
69 894 329 dx 190 1 .
70 887 334 dx 190 1 .
71 878 333 dx 190 1 .
72 874 326 dx 190 1 .
73 874 319 dx 190 1 .
74 868 315 dx 190 1 .
75 863 311 dx 190 1 .
76 860 305 dx 190 1 .
77 852 303 dx 190 1 .
78 844 304 dx 190 1 .
79 837 309 dx 190 1 .
80 833 315 dx 190 1 .
81 830 322 dx 190 1 .
82 824 326 dx 190 1 .
83 826 335 dx 190 1 .
84 831 340 dx 190 1 .
85 835 347 dx 190 1 .
86 841 351 dx 190 1 .
87 844 359 dx 190 1 .
88 840 367 dx 190 1 .
89 838 372 dx 190 1 .
90 836 380 dx 190 1 .
91 828 382 dx 190 1 .
92 821 377 dx 190 1 .
93 818 371 dx 190 1 .
94 813 368 dx 190 1 .
95 814 376 dx 190 1 .
96 808 381 dx 190 1 .
97 805 386 dx 190 1 .
98 799 392 dx 190 1 .
99 799 400 dx 190 1 .
0 713 31 sx 190 1 .
1 719 36 sx 190 1 .
2 724 40 sx 190 1 .
3 732 41 sx 190 1 .
4 736 48 sx 190 1 .
5 740 54 sx 190 1 .
6 739 63 sx 190 1 .
7 743 70 sx 190 1 .
8 741 79 sx 190 1 .
9 742 87 sx 190 1 .
10 746 93 sx 190 1 .
11 753 97 sx 190 1 .
12 761 99 sx 190 1 .
13 769 96 sx 190 1 .
14 776 96 sx 190 1 .
15 785 97 sx 190 1 .
16 796 93 sx 190 1 .
17 800 97 sx 190 1 .
18 801 105 sx 190 1 .
19 800 113 sx 190 1 .
20 800 122 sx 190 1 .
21 804 128 sx 190 1 .
22 809 135 sx 190 1 .
23 812 142 sx 190 1 .
24 818 146 sx 190 1 .
25 825 149 sx 190 1 .
26 834 149 sx 190 1 .
27 837 155 sx 190 1 .
28 841 163 sx 190 1 .
29 841 172 sx 190 1 .
30 836 179 sx 190 1 .
31 835 187 sx 190 1 .
32 835 195 sx 190 1 .
33 827 196 sx 190 1 .
34 821 200 sx 190 1 .
35 812 196 sx 190 1 .
36 805 195 sx 190 1 .
37 799 191 sx 190 1 .
38 791 188 sx 190 1 .
39 783 185 sx 190 1 .
40 776 188 sx 190 1 .
41 776 198 sx 190 1 .
42 771 202 sx 190 1 .
43 769 209 sx 190 1 .
44 765 217 sx 190 1 .
45 765 226 sx 190 1 .
46 767 234 sx 190 1 .
47 772 241 sx 190 1 .
48 781 240 sx 190 1 .
49 788 242 sx 190 1 .
50 795 247 sx 190 1 .
51 798 253 sx 190 1 .
52 795 261 sx 190 1 .
53 789 264 sx 190 1 .
54 781 267 sx 190 1 .
55 773 267 sx 190 1 .
56 767 271 sx 190 1 .
57 760 274 sx 190 1 .
58 753 272 sx 190 1 .
59 747 268 sx 190 1 .
60 740 265 sx 190 1 .
61 733 261 sx 190 1 .
62 726 258 sx 190 1 .
63 719 256 sx 190 1 .
64 711 254 sx 190 1 .
65 704 251 sx 190 1 .
66 697 250 sx 190 1 .
67 689 246 sx 190 1 .
68 681 244 sx 190 1 .
69 673 248 sx 190 1 .
70 667 252 sx 190 1 .
71 666 260 sx 190 1 .
72 669 268 sx 190 1 .
73 674 274 sx 190 1 .
74 675 281 sx 190 1 .
75 684 281 sx 190 1 .
76 692 283 sx 190 1 .
77 698 286 sx 190 1 .
78 703 290 sx 190 1 .
79 704 299 sx 190 1 .
80 711 302 sx 190 1 .
81 718 303 sx 190 1 .
82 723 309 sx 190 1 .
83 728 313 sx 190 1 .
84 735 317 sx 190 1 .
85 741 320 sx 190 1 .
86 743 328 sx 190 1 .
87 737 333 sx 190 1 .
88 734 341 sx 190 1 .
89 737 349 sx 190 1 .
90 744 353 sx 190 1 .
91 753 351 sx 190 1 .
92 759 355 sx 190 1 .
93 765 359 sx 190 1 .
94 767 366 sx 190 1 .
95 770 373 sx 190 1 .
96 775 380 sx 190 1 .
97 778 386 sx 190 1 .
98 780 394 sx 190 1 .
99 784 401 sx 190 1 .
0 945 7 dx 191 1 .
1 950 10 dx 191 1 .
2 952 16 dx 191 1 .
3 957 19 dx 191 1 .
4 958 25 dx 191 1 .
5 963 27 dx 191 1 .
6 962 35 dx 191 1 .
7 963 41 dx 191 1 .
8 966 47 dx 191 1 .
9 966 55 dx 191 1 .
10 962 61 dx 191 1 .
11 962 67 dx 191 1 .
12 959 73 dx 191 1 .
13 958 81 dx 191 1 .
14 961 87 dx 191 1 .
15 963 93 dx 191 1 .
16 967 98 dx 191 1 .
17 971 102 dx 191 1 .
18 977 104 dx 191 1 .
19 981 108 dx 191 1 .
20 985 114 dx 191 1 .
21 985 122 dx 191 1 .
22 981 128 dx 191 1 .
23 979 133 dx 191 1 .
24 982 141 dx 191 1 .
25 979 147 dx 191 1 .
26 980 154 dx 191 1 .
27 978 160 dx 191 1 .
28 976 166 dx 191 1 .
29 975 173 dx 191 1 .
30 968 173 dx 191 1 .
31 966 178 dx 191 1 .
32 966 185 dx 191 1 .
33 964 191 dx 191 1 .
34 965 198 dx 191 1 .
35 961 202 dx 191 1 .
36 957 207 dx 191 1 .
37 954 212 dx 191 1 .
38 947 212 dx 191 1 .
39 941 214 dx 191 1 .
40 933 213 dx 191 1 .
41 928 217 dx 191 1 .
42 923 219 dx 191 1 .
43 921 225 dx 191 1 .
44 918 231 dx 191 1 .
45 912 233 dx 191 1 .
46 906 235 dx 191 1 .
47 900 238 dx 191 1 .
48 892 236 dx 191 1 .
49 885 233 dx 191 1 .
50 880 231 dx 191 1 .
51 877 237 dx 191 1 .
52 872 240 dx 191 1 .
53 870 248 dx 191 1 .
54 874 251 dx 191 1 .
55 875 258 dx 191 1 .
56 881 259 dx 191 1 .
57 885 265 dx 191 1 .
58 887 271 dx 191 1 .
59 889 276 dx 191 1 .
60 891 283 dx 191 1 .
61 892 288 dx 191 1 .
62 894 295 dx 191 1 .
63 893 302 dx 191 1 .
64 897 307 dx 191 1 .
65 901 312 dx 191 1 .
66 901 320 dx 191 1 .
67 898 327 dx 191 1 .
68 893 331 dx 191 1 .
69 887 332 dx 191 1 .
70 881 335 dx 191 1 .
71 874 333 dx 191 1 .
72 871 328 dx 191 1 .
73 871 321 dx 191 1 .
74 866 316 dx 191 1 .
75 861 312 dx 191 1 .
76 859 308 dx 191 1 .
77 853 306 dx 191 1 .
78 846 303 dx 191 1 .
79 842 308 dx 191 1 .
80 840 312 dx 191 1 .
81 834 314 dx 191 1 .
82 830 319 dx 191 1 .
83 827 323 dx 191 1 .
84 826 329 dx 191 1 .
85 823 335 dx 191 1 .
86 826 340 dx 191 1 .
87 829 346 dx 191 1 .
88 832 350 dx 191 1 .
89 836 356 dx 191 1 .
90 837 364 dx 191 1 .
91 835 372 dx 191 1 .
92 832 378 dx 191 1 .
93 826 381 dx 191 1 .
94 818 378 dx 191 1 .
95 812 380 dx 191 1 .
96 808 384 dx 191 1 .
97 805 388 dx 191 1 .
98 800 393 dx 191 1 .
99 801 400 dx 191 1 .
0 713 22 sx 191 1 .
1 718 27 sx 191 1 .
2 723 33 sx 191 1 .
3 730 37 sx 191 1 .
4 737 38 sx 191 1 .
5 744 42 sx 191 1 .
6 751 45 sx 191 1 .
7 760 46 sx 191 1 .
8 764 52 sx 191 1 .
9 766 58 sx 191 1 .
10 768 66 sx 191 1 .
11 772 73 sx 191 1 .
12 770 82 sx 191 1 .
13 773 89 sx 191 1 .
14 778 95 sx 191 1 .
15 785 99 sx 191 1 .
16 794 98 sx 191 1 .
17 799 102 sx 191 1 .
18 801 110 sx 191 1 .
19 798 119 sx 191 1 .
20 801 127 sx 191 1 .
21 802 134 sx 191 1 .
22 807 141 sx 191 1 .
23 813 145 sx 191 1 .
24 821 148 sx 191 1 .
25 828 151 sx 191 1 .
26 835 154 sx 191 1 .
27 838 160 sx 191 1 .
28 842 168 sx 191 1 .
29 838 176 sx 191 1 .
30 836 184 sx 191 1 .
31 831 189 sx 191 1 .
32 824 192 sx 191 1 .
33 816 193 sx 191 1 .
34 809 193 sx 191 1 .
35 800 192 sx 191 1 .
36 793 188 sx 191 1 .
37 786 184 sx 191 1 .
38 777 184 sx 191 1 .
39 770 189 sx 191 1 .
40 772 198 sx 191 1 .
41 771 206 sx 191 1 .
42 766 213 sx 191 1 .
43 764 221 sx 191 1 .
44 765 231 sx 191 1 .
45 769 239 sx 191 1 .
46 775 244 sx 191 1 .
47 785 241 sx 191 1 .
48 791 246 sx 191 1 .
49 797 251 sx 191 1 .
50 796 259 sx 191 1 .
51 792 265 sx 191 1 .
52 785 267 sx 191 1 .
53 776 268 sx 191 1 .
54 769 272 sx 191 1 .
55 759 275 sx 191 1 .
56 750 273 sx 191 1 .
57 747 266 sx 191 1 .
58 741 262 sx 191 1 .
59 735 259 sx 191 1 .
60 727 257 sx 191 1 .
61 719 255 sx 191 1 .
62 712 253 sx 191 1 .
63 704 251 sx 191 1 .
64 696 250 sx 191 1 .
65 689 246 sx 191 1 .
66 680 245 sx 191 1 .
67 673 248 sx 191 1 .
68 671 257 sx 191 1 .
69 666 261 sx 191 1 .
70 663 270 sx 191 1 .
71 667 277 sx 191 1 .
72 671 285 sx 191 1 .
73 677 289 sx 191 1 .
74 680 296 sx 191 1 .
75 684 303 sx 191 1 .
76 686 310 sx 191 1 .
77 691 315 sx 191 1 .
78 693 322 sx 191 1 .
79 701 325 sx 191 1 .
80 710 322 sx 191 1 .
81 713 315 sx 191 1 .
82 718 311 sx 191 1 .
83 726 310 sx 191 1 .
84 725 318 sx 191 1 .
85 733 319 sx 191 1 .
86 733 327 sx 191 1 .
87 737 332 sx 191 1 .
88 742 338 sx 191 1 .
89 750 340 sx 191 1 .
90 761 338 sx 191 1 .
91 765 343 sx 191 1 .
92 765 351 sx 191 1 .
93 769 358 sx 191 1 .
94 767 367 sx 191 1 .
95 771 374 sx 191 1 .
96 775 380 sx 191 1 .
97 779 387 sx 191 1 .
98 780 395 sx 191 1 .
99 786 401 sx 191 1 .
0 945 7 dx 192 1 .
1 949 11 dx 192 1 .
2 948 18 dx 192 1 .
3 955 19 dx 192 1 .
4 959 23 dx 192 1 .
5 965 25 dx 192 1 .
6 965 32 dx 192 1 .
7 968 38 dx 192 1 .
8 968 46 dx 192 1 .
9 963 51 dx 192 1 .
10 960 57 dx 192 1 .
11 961 65 dx 192 1 .
12 963 71 dx 192 1 .
13 967 74 dx 192 1 .
14 973 75 dx 192 1 .
15 978 80 dx 192 1 .
16 976 88 dx 192 1 .
17 976 94 dx 192 1 .
18 980 100 dx 192 1 .
19 981 107 dx 192 1 .
20 981 113 dx 192 1 .
21 986 119 dx 192 1 .
22 987 127 dx 192 1 .
23 984 135 dx 192 1 .
24 981 140 dx 192 1 .
25 979 147 dx 192 1 .
26 976 153 dx 192 1 .
27 974 159 dx 192 1 .
28 971 165 dx 192 1 .
29 970 171 dx 192 1 .
30 966 175 dx 192 1 .
31 963 179 dx 192 1 .
32 961 186 dx 192 1 .
33 960 193 dx 192 1 .
34 957 197 dx 192 1 .
35 955 204 dx 192 1 .
36 953 208 dx 192 1 .
37 948 214 dx 192 1 .
38 946 219 dx 192 1 .
39 941 222 dx 192 1 .
40 936 225 dx 192 1 .
41 931 231 dx 192 1 .
42 924 231 dx 192 1 .
43 918 233 dx 192 1 .
44 911 234 dx 192 1 .
45 904 233 dx 192 1 .
46 898 236 dx 192 1 .
47 890 235 dx 192 1 .
48 886 240 dx 192 1 .
49 879 240 dx 192 1 .
50 873 241 dx 192 1 .
51 873 249 dx 192 1 .
52 875 256 dx 192 1 .
53 881 258 dx 192 1 .
54 880 265 dx 192 1 .
55 887 267 dx 192 1 .
56 887 274 dx 192 1 .
57 889 280 dx 192 1 .
58 889 288 dx 192 1 .
59 892 293 dx 192 1 .
60 892 300 dx 192 1 .
61 897 305 dx 192 1 .
62 901 310 dx 192 1 .
63 904 316 dx 192 1 .
64 908 322 dx 192 1 .
65 906 330 dx 192 1 .
66 900 332 dx 192 1 .
67 892 330 dx 192 1 .
68 887 334 dx 192 1 .
69 882 338 dx 192 1 .
70 874 338 dx 192 1 .
71 870 334 dx 192 1 .
72 871 326 dx 192 1 .
73 870 320 dx 192 1 .
74 867 314 dx 192 1 .
75 862 312 dx 192 1 .
76 855 309 dx 192 1 .
77 849 306 dx 192 1 .
78 843 310 dx 192 1 .
79 838 314 dx 192 1 .
80 832 316 dx 192 1 .
81 828 318 dx 192 1 .
82 826 324 dx 192 1 .
83 824 332 dx 192 1 .
84 830 334 dx 192 1 .
85 833 341 dx 192 1 .
86 836 345 dx 192 1 .
87 839 350 dx 192 1 .
88 841 357 dx 192 1 .
89 839 364 dx 192 1 .
90 834 368 dx 192 1 .
91 836 377 dx 192 1 .
92 843 379 dx 192 1 .
93 849 379 dx 192 1 .
94 853 386 dx 192 1 .
95 851 393 dx 192 1 .
96 847 399 dx 192 1 .
97 843 404 dx 192 1 .
98 839 410 dx 192 1 .
99 837 416 dx 192 1 .
0 761 23 sx 192 1 .
1 769 25 sx 192 1 .
2 774 31 sx 192 1 .
3 771 41 sx 192 1 .
4 775 49 sx 192 1 .
5 781 53 sx 192 1 .
6 778 64 sx 192 1 .
7 780 74 sx 192 1 .
8 774 81 sx 192 1 .
9 777 90 sx 192 1 .
10 785 94 sx 192 1 .
11 795 93 sx 192 1 .
12 801 98 sx 192 1 .
13 804 106 sx 192 1 .
14 801 116 sx 192 1 .
15 799 125 sx 192 1 .
16 805 133 sx 192 1 .
17 809 141 sx 192 1 .
18 818 143 sx 192 1 .
19 825 149 sx 192 1 .
20 835 148 sx 192 1 .
21 839 155 sx 192 1 .
22 840 164 sx 192 1 .
23 843 173 sx 192 1 .
24 840 182 sx 192 1 .
25 836 190 sx 192 1 .
26 829 194 sx 192 1 .
27 819 194 sx 192 1 .
28 811 194 sx 192 1 .
29 802 194 sx 192 1 .
30 794 190 sx 192 1 .
31 786 185 sx 192 1 .
32 778 182 sx 192 1 .
33 769 186 sx 192 1 .
34 766 196 sx 192 1 .
35 769 206 sx 192 1 .
36 773 213 sx 192 1 .
37 771 224 sx 192 1 .
38 768 234 sx 192 1 .
39 773 241 sx 192 1 .
40 781 241 sx 192 1 .
41 790 244 sx 192 1 .
42 797 249 sx 192 1 .
43 796 258 sx 192 1 .
44 789 262 sx 192 1 .
45 783 266 sx 192 1 .
46 775 267 sx 192 1 .
47 768 261 sx 192 1 .
48 758 264 sx 192 1 .
49 752 268 sx 192 1 .
50 746 264 sx 192 1 .
51 738 259 sx 192 1 .
52 730 257 sx 192 1 .
53 721 256 sx 192 1 .
54 713 253 sx 192 1 .
55 704 251 sx 192 1 .
56 696 249 sx 192 1 .
57 687 246 sx 192 1 .
58 677 249 sx 192 1 .
59 671 255 sx 192 1 .
60 667 263 sx 192 1 .
61 668 273 sx 192 1 .
62 674 280 sx 192 1 .
63 677 288 sx 192 1 .
64 684 294 sx 192 1 .
65 688 300 sx 192 1 .
66 696 303 sx 192 1 .
67 702 309 sx 192 1 .
68 710 313 sx 192 1 .
69 717 317 sx 192 1 .
70 727 318 sx 192 1 .
71 735 314 sx 192 1 .
72 743 312 sx 192 1 .
73 752 308 sx 192 1 .
74 758 315 sx 192 1 .
75 766 318 sx 192 1 .
76 771 325 sx 192 1 .
77 773 333 sx 192 1 .
78 776 341 sx 192 1 .
79 782 345 sx 192 1 .
80 779 354 sx 192 1 .
81 770 357 sx 192 1 .
82 768 367 sx 192 1 .
83 771 375 sx 192 1 .
84 777 382 sx 192 1 .
85 779 391 sx 192 1 .
86 781 399 sx 192 1 .
87 786 406 sx 192 1 .
88 796 407 sx 192 1 .
89 800 400 sx 192 1 .
90 801 390 sx 192 1 .
91 805 383 sx 192 1 .
92 810 376 sx 192 1 .
93 811 368 sx 192 1 .
94 815 374 sx 192 1 .
95 820 380 sx 192 1 .
96 823 390 sx 192 1 .
97 819 398 sx 192 1 .
98 817 408 sx 192 1 .
99 822 417 sx 192 1 .
0 946 7 dx 193 1 .
1 949 12 dx 193 1 .
2 948 18 dx 193 1 .
3 953 21 dx 193 1 .
4 955 27 dx 193 1 .
5 957 32 dx 193 1 .
6 960 38 dx 193 1 .
7 957 48 dx 193 1 .
8 954 55 dx 193 1 .
9 958 57 dx 193 1 .
10 960 62 dx 193 1 .
11 963 68 dx 193 1 .
12 962 74 dx 193 1 .
13 959 82 dx 193 1 .
14 962 87 dx 193 1 .
15 965 93 dx 193 1 .
16 969 98 dx 193 1 .
17 973 101 dx 193 1 .
18 977 105 dx 193 1 .
19 981 110 dx 193 1 .
20 980 117 dx 193 1 .
21 983 123 dx 193 1 .
22 984 130 dx 193 1 .
23 980 136 dx 193 1 .
24 979 141 dx 193 1 .
25 976 147 dx 193 1 .
26 973 152 dx 193 1 .
27 972 158 dx 193 1 .
28 968 162 dx 193 1 .
29 966 168 dx 193 1 .
30 959 170 dx 193 1 .
31 952 168 dx 193 1 .
32 950 163 dx 193 1 .
33 950 156 dx 193 1 .
34 944 158 dx 193 1 .
35 945 165 dx 193 1 .
36 949 170 dx 193 1 .
37 947 177 dx 193 1 .
38 948 183 dx 193 1 .
39 954 183 dx 193 1 .
40 958 188 dx 193 1 .
41 959 195 dx 193 1 .
42 956 201 dx 193 1 .
43 954 206 dx 193 1 .
44 952 212 dx 193 1 .
45 949 216 dx 193 1 .
46 946 222 dx 193 1 .
47 944 228 dx 193 1 .
48 944 234 dx 193 1 .
49 938 237 dx 193 1 .
50 931 236 dx 193 1 .
51 926 232 dx 193 1 .
52 921 229 dx 193 1 .
53 915 232 dx 193 1 .
54 908 229 dx 193 1 .
55 902 232 dx 193 1 .
56 896 234 dx 193 1 .
57 889 233 dx 193 1 .
58 883 230 dx 193 1 .
59 877 232 dx 193 1 .
60 876 238 dx 193 1 .
61 871 241 dx 193 1 .
62 870 246 dx 193 1 .
63 866 251 dx 193 1 .
64 867 258 dx 193 1 .
65 872 262 dx 193 1 .
66 874 267 dx 193 1 .
67 876 271 dx 193 1 .
68 882 275 dx 193 1 .
69 885 278 dx 193 1 .
70 888 283 dx 193 1 .
71 885 291 dx 193 1 .
72 887 296 dx 193 1 .
73 890 302 dx 193 1 .
74 889 310 dx 193 1 .
75 885 315 dx 193 1 .
76 878 316 dx 193 1 .
77 872 313 dx 193 1 .
78 867 310 dx 193 1 .
79 865 304 dx 193 1 .
80 859 304 dx 193 1 .
81 852 304 dx 193 1 .
82 846 301 dx 193 1 .
83 840 303 dx 193 1 .
84 834 303 dx 193 1 .
85 832 310 dx 193 1 .
86 826 309 dx 193 1 .
